"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"lncRNA:CR45335",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG41434",0.65,0,0,0,0,0,0,0.35,"Enhancers","Enhancers"
"CG31601",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46202",0,0,0,0.632857,0,0,0,0.367143,"H1","H1"
"CG34173",0.431429,0,0,0.568571,0,0,0,0,"H1","H1"
"CG42597",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CR31700",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tplus3a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ttm3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tplus3b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15219",0,0,0,0.731429,0,0,0,0.268571,"H1","H1"
"CG10834",0,0,0,0.28,0,0,0,0.72,"Low_signal","H1"
"CG6675",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR46480",0,0,0,0,0.595714,0.404286,0,0,"HP1","HP1"
"CG3651",0,0,0,0,0.905,0.095,0,0,"HP1","HP1"
"CycK",0,0,0,0,0.774286,0.225714,0,0,"HP1","HP1"
"CG42748",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43241",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR43240",0,0,0,0,1,0,0,0,"HP1","HP1"
"dunk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Clamp",0,0,0,0,0.775714,0,0,0.224286,"HP1","HP1"
"lncRNA:CR44809",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG3635",0,0,0,0,1,0,0,0,"HP1","HP1"
"Ir40a",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR12628",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43765",0,0,0,0,0.552857,0.447143,0,0,"HP1","HP1"
"CG3262",0,0,0,0,0.71,0.29,0,0,"HP1","HP1"
"RpL21",0,0,0,0,0.535714,0.464286,0,0,"HP1","HP1"
"Tif-IA",0,0,0,0,1,0,0,0,"HP1","HP1"
"Marf1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR43359",0,0,0,0,1,0,0,0,"HP1","HP1"
"snoRNA:Psi28S-2996",0,0,0,0,0,0.99,0,0.01,"Open_promoters","Open_promoters"
"RpL5",0,0,0,0,0.262857,0.737143,0,0,"Open_promoters","Open_promoters"
"CG17490",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46268",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17493",0,0,0,0,1,0,0,0,"HP1","HP1"
"Slmap",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43927",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG40006",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG40439",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43266",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17715",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lt",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40005",0,0,0,0,0.537143,0,0,0.462857,"HP1","HP1"
"cta",0,0,0,0,1,0,0,0,"HP1","HP1"
"Cht10",0,0,0,0,1,0,0,0,"HP1","HP1"
"Spf45",0,0,0,0,0.551429,0.448571,0,0,"HP1","HP1"
"lncRNA:CR43242",0,0,0,0,1,0,0,0,"HP1","HP1"
"mir-2490",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR44268",0,0,0,0,0.3175,0.6825,0,0,"Open_promoters","Open_promoters"
"CG12567",0,0,0,0,0.834286,0.165714,0,0,"HP1","HP1"
"lncRNA:CR46450",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46253",0,0,0,0,1,0,0,0,"HP1","HP1"
"Gpb5",0,0,0,0,1,0,0,0,"HP1","HP1"
"Tim23",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR42530",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR41519",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"DIP-lambda",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG46302",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG40498",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR41257",0,0,0,0,0.687143,0.312857,0,0,"HP1","HP1"
"rl",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR42653",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40190",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG40191",0,0,0,0,1,0,0,0,"HP1","HP1"
"Yeti",0,0,0,0,0.598571,0.401429,0,0,"HP1","HP1"
"lncRNA:CR44042",0,0,0,0,1,0,0,0,"HP1","HP1"
"l(2)41Ab",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR44043",0,0,0,0,1,0,0,0,"HP1","HP1"
"Maf1",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17691",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40068",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41520",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR41379",0,0,0,0,1,0,0,0,"HP1","HP1"
"asRNA:CR46487",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17684",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40100",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-2279",0,0,0,0,1,0,0,0,"HP1","HP1"
"MFS17",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG41378",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46481",0,0,0,0,0.6675,0,0,0.3325,"HP1","HP1"
"Scp1",0,0,0,0,1,0,0,0,"HP1","HP1"
"dpr21",0,0,0,0,0.2525,0,0,0.7475,"Low_signal","HP1"
"CR41243",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG41242",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR45227",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46489",0,0,0,0,0.055714,0,0,0.944286,"Low_signal","Low_signal"
"CR41501",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40461",0,0,0,0,1,0,0,0,"HP1","HP1"
"RYa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45139",0,0,0,0,1,0,0,0,"HP1","HP1"
"uex",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Haspin",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17683",0,0,0,0,1,0,0,0,"HP1","HP1"
"RNASEK",0,0,0,0,1,0,0,0,"HP1","HP1"
"IntS3",0,0,0,0,0.762857,0.237143,0,0,"HP1","HP1"
"Gprk1",0,0,0,0,0.942857,0.057143,0,0,"HP1","HP1"
"lncRNA:CR44100",0,0,0,0,1,0,0,0,"HP1","HP1"
"RpL38",0,0,0,0,0.225714,0.774286,0,0,"Open_promoters","Open_promoters"
"Stlk",0,0,0,0,1,0,0,0,"HP1","HP1"
"p120ctn",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17486",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:dntRL",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17883",0,0,0,0,0.8675,0.1325,0,0,"HP1","HP1"
"Nipped-B",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR45471",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR40282",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR41440",0,0,0,0,1,0,0,0,"HP1","HP1"
"conu",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46064",0,0,0,0,0.77,0.23,0,0,"HP1","HP1"
"CR43281",0,0,0,0,0.494286,0.505714,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR46478",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG12547",0,0,0,0,0.378571,0.621429,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR46476",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR46477",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17528",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG14464",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG44102",0,0,0,0,1,0,0,0,"HP1","HP1"
"Ir41a",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR44105",0,0,0,0,0.721429,0,0,0.278571,"HP1","HP1"
"TpnC41C",0,0,0,0,1,0,0,0,"HP1","HP1"
"CR43360",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG3107",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR43256",0,0,0,0,0.8775,0.1225,0,0,"HP1","HP1"
"gus",0,0,0,0,0.887143,0.112857,0,0,"HP1","HP1"
"Atf6",0,0,0,0,1,0,0,0,"HP1","HP1"
"Nipped-A",0,0,0,0,1,0,0,0,"HP1","HP1"
"lncRNA:CR41443",0,0,0,0,1,0,0,0,"HP1","HP1"
"d4",0,0,0,0,1,0,0,0,"HP1","HP1"
"sxc",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG10465",0,0,0,0,0.85,0.15,0,0,"HP1","HP1"
"CG10395",0,0,0,0,1,0,0,0,"HP1","HP1"
"IFT20",0,0,0,0,0.968571,0,0,0.031429,"HP1","HP1"
"COX4L",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG10417",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR42646",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"stw",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG30440",0,0,0,0,1,0,0,0,"HP1","HP1"
"Ugt50B3",0,0,0,0,1,0,0,0,"HP1","HP1"
"TpnC4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Fis1",0,0,0,0,0.191429,0.808571,0,0,"Open_promoters","Open_promoters"
"CG17508",0,0,0,0,1,0,0,0,"HP1","HP1"
"hrm",0,0,0,0,0.164286,0.835714,0,0,"Open_promoters","Open_promoters"
"CG1344",0,0,0,0,1,0,0,0,"HP1","HP1"
"Not3",0,0,0,0,0.888571,0.111429,0,0,"HP1","HP1"
"lncRNA:CR45472",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG8245",0,0,0,0,1,0,0,0,"HP1","HP1"
"kune",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"scaf",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cndp2",0,0,0,0,0.07,0.93,0,0,"Open_promoters","Open_promoters"
"vlc",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ap",0,0,0,0,0,0,1,0,"Pc","Pc"
"l(2)09851",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34200",0,0,0.595,0,0,0.405,0,0,"Gene_body_2","Gene_body_2"
"CG7791",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Gp210",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"scaRNA:PsiU2-35.45",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ZnT41F",0.202857,0,0,0,0,0,0,0.797143,"Low_signal","Low_signal"
"Or42a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42A",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or42b",0,0,0,0.554286,0,0,0,0.445714,"H1","H1"
"dpr12",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44438",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44125",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43366",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44126",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG7882",0,0,0,1,0,0,0,0,"H1","H1"
"asRNA:CR46269",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG7881",0,0,0,0,0.937143,0,0,0.062857,"HP1","HP1"
"lncRNA:CR44127",0,0,0.065714,0,0.077143,0,0,0.857143,"Low_signal","Low_signal"
"BubR1",0,0,0.121429,0,0,0.878571,0,0,"Open_promoters","Open_promoters"
"mle",0,0,0,0,0,0.254286,0,0.745714,"Low_signal","Open_promoters"
"Src42A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Act42A",0,0,0,0,0,0.158571,0,0.841429,"Low_signal","Low_signal"
"Pngl",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Strica",0,0.222857,0,0.777143,0,0,0,0,"H1","H1"
"SCAP",0,0,0,0,0,0.16,0,0.84,"Low_signal","Low_signal"
"CG14591",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tbce",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34211",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"asRNA:CR44130",0,0,0,0.66,0,0,0,0.34,"H1","H1"
"CG34212",0,0,0,0.98,0,0,0,0.02,"H1","H1"
"CCHa2-R",0,0,0,1,0,0,0,0,"H1","H1"
"CG7856",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44131",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(2)k09848",0,0.047143,0,0,0,0,0,0.952857,"Low_signal","Low_signal"
"CG7849",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"SmydA-5",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Ars2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14589",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asn-GTT-1-1",0,0,0,0,0.748571,0,0,0.251429,"HP1","HP1"
"tRNA:Asn-GTT-1-2",0,0,0,0,0.285,0,0,0.715,"Low_signal","HP1"
"tRNA:Asn-GTT-1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43904",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asn-GTT-1-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asn-GTT-1-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asn-GTT-1-6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-4",0,0,0,0.46,0,0,0,0.54,"Low_signal","H1"
"tRNA:Ile-AAT-1-1",0,0,0,0.8775,0,0,0,0.1225,"H1","H1"
"EcR",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cyp6w1",0,0,0,0.21,0,0,0,0.79,"Low_signal","Low_signal"
"tRNA:Arg-ACG-1-5",0,0,0,0.508571,0,0,0,0.491429,"H1","H1"
"CG8343",0,0,0,1,0,0,0,0,"H1","H1"
"CG11211",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"tRNA:Asn-GTT-1-7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Asn-GTT-1-8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ptr",0.542857,0,0,0,0,0,0,0.457143,"Enhancers","Enhancers"
"CG30432",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"eIF3f2",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG30431",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17994",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Ttc7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bin3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44161",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tomboy40",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Pld",0.76,0,0.24,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR46075",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"jing",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45127",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43905",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15233",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"sisRNA:CR46361",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG33919",0,0.747143,0,0,0,0,0,0.252857,"Gene_body_1","Gene_body_1"
"Vha16-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Trap1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Bap170",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Fmo-2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Debcl",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Opbp",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"geminin",0,0,0,0,0,0.008571,0,0.991429,"Low_signal","Low_signal"
"sced",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dpit47",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Adf1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR45128",0.292857,0,0,0,0,0,0,0.707143,"Low_signal","Enhancers"
"CG15908",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG9410",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hsepi",0,0,0.428571,0,0,0.102857,0,0.468571,"Low_signal","Gene_body_2"
"PGAP3",0,0,0.51,0,0,0,0,0.49,"Gene_body_2","Gene_body_2"
"Rpp25",0,0,0,0,0,0.195,0,0.805,"Low_signal","Low_signal"
"CG17266",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tdc1",0,0,0,0.727143,0,0,0,0.272857,"H1","H1"
"lncRNA:CR44164",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15909",0,0,0,1,0,0,0,0,"H1","H1"
"asRNA:CR44165",0,0,0,1,0,0,0,0,"H1","H1"
"Tdc2",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3270",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Rab2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Mob4",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR43611",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-4975",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG45092",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"chk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Zip42C.1",0,0,0,0.01,0,0,0,0.99,"Low_signal","Low_signal"
"Zip42C.2",0,0,0,0.524286,0,0,0,0.475714,"H1","H1"
"hlk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"phtf",0,0,0,0,0,0.2475,0,0.7525,"Low_signal","Low_signal"
"Mccc2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Eb1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3420",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9436",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cyp6a2",0,0,0,1,0,0,0,0,"H1","H1"
"Epac",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"SdhB",0,0,0,0,0,0.315,0,0.685,"Low_signal","Open_promoters"
"CG15237",0,0,0,0,0,0.62,0,0.38,"Open_promoters","Open_promoters"
"ubl",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"koi",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44442",0,0,0,0.28,0,0,0,0.72,"Low_signal","H1"
"CG15236",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34215",0,0,0,0.867143,0,0,0,0.132857,"H1","H1"
"mir-4976",0,0,0,0.907143,0,0,0,0.092857,"H1","H1"
"CG9445",0,0,0,0.221429,0,0,0,0.778571,"Low_signal","Low_signal"
"lncRNA:CR44166",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"coro",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44169",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9447",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Spn42Da",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Spn42Db",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Spn42Dc",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Spn42Dd",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Spn42De",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG30158",0,0,0,1,0,0,0,0,"H1","H1"
"CG3358",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CheB42b",0.564286,0,0,0,0,0,0,0.435714,"Enhancers","Enhancers"
"tRNA:Lys-CTT-1-6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Lys-CTT-1-9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CheB42a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ppk25",0.9625,0,0,0,0,0,0,0.0375,"Enhancers","Enhancers"
"CheB42c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mim",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cyp6u1",0,0,0,0,0,0.248571,0,0.751429,"Low_signal","Low_signal"
"CG30157",0,0,0,0,0,0.095714,0,0.904286,"Low_signal","Low_signal"
"lncRNA:CR44170",0,0.01,0,0.75,0,0,0,0.24,"H1","H1"
"lncRNA:CR44171",0,0,0.564286,0,0,0,0,0.435714,"Gene_body_2","Gene_body_2"
"CG30156",0,0,0,0,0,0.16,0,0.84,"Low_signal","Low_signal"
"vimar",0,0,0,0,0,0.16,0,0.84,"Low_signal","Low_signal"
"CG17002",0,0,0,0,0,0.1075,0,0.8925,"Low_signal","Low_signal"
"Tsp42Ea",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG30159",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Eb",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR42785",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG30160",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Ec",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Ed",0,0,0,0,0.515714,0,0,0.484286,"HP1","HP1"
"Tsp42Ee",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43646",0,0,0.9,0,0,0,0,0.1,"Gene_body_2","Gene_body_2"
"CG43647",0,0.5825,0.4175,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lncRNA:CR44172",0,0,0,1,0,0,0,0,"H1","H1"
"Tsp42Ef",0,0,0,0.975,0,0,0,0.025,"H1","H1"
"Tsp42Eg",0,0,0,1,0,0,0,0,"H1","H1"
"Tsp42Eh",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Ei",0,0,0,1,0,0,0,0,"H1","H1"
"CR12842",0,0,0,0,0,0.075,0,0.925,"Low_signal","Low_signal"
"CG33914",0,0,0,0,0,0.5,0,0.5,"Open_promoters","Open_promoters"
"Tsp42Ej",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Ek",0,0,0,1,0,0,0,0,"H1","H1"
"Tsp42El",0,0,0,1,0,0,0,0,"H1","H1"
"lbm",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42En",0,0,0,1,0,0,0,0,"H1","H1"
"Tsp42Eo",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Ep",0,0,0,1,0,0,0,0,"H1","H1"
"Pgant3",0.668571,0,0,0,0,0,0,0.331429,"Enhancers","Enhancers"
"Tsp42Eq",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp42Er",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12836",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Thr-AGT-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Thr-AGT-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12831",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"esn",0,0,0,1,0,0,0,0,"H1","H1"
"Cyp9b1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cyp9b2",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44443",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Spn43Aa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12828",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44200",0,0,0,1,0,0,0,0,"H1","H1"
"pk",0.0075,0,0,0.2425,0,0,0,0.75,"Low_signal","H1"
"Spn43Ab",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Spn43Ad",0,0,0,0.891429,0,0,0,0.108571,"H1","H1"
"nec",0,0,0,0.63,0,0,0,0.37,"H1","H1"
"CG11060",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33140",0,0,0,1,0,0,0,0,"H1","H1"
"CG30385",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG30384",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or43a",0,0,0,0.875714,0,0,0,0.124286,"H1","H1"
"Adk3",0.034286,0,0,0,0,0,0,0.965714,"Low_signal","Low_signal"
"Gadd45",0.9025,0,0,0,0,0,0,0.0975,"Enhancers","Enhancers"
"lncRNA:CR45280",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1850",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Br140",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"Incenp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"pwn",0,0.57,0,0.43,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG12164",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45129",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44071",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dscam1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dhx15",0.0325,0,0,0,0,0.2175,0,0.75,"Low_signal","Open_promoters"
