"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"CG16815",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Prosalpha6T",0,0,0,1,0,0,0,0,"H1","H1"
"Mabi",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG5867",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5945",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45330",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR46479",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snRNA:U2:34ABc",0.912857,0,0,0,0,0,0,0.087143,"Enhancers","Enhancers"
"snRNA:U5:34A",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG16820",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(2)k05911",0.7725,0,0,0,0,0,0,0.2275,"Enhancers","Enhancers"
"Naa20B",0,0,0,1,0,0,0,0,"H1","H1"
"CG31730",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG44085",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31848",0,0,0,1,0,0,0,0,"H1","H1"
"asRNA:CR44083",0,0,0.6825,0,0,0,0,0.3175,"Gene_body_2","Gene_body_2"
"Drep4",0,0,0,0,0,0.802857,0,0.197143,"Open_promoters","Open_promoters"
"Uvrag",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR44972",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31729",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16824",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG16825",0,0,0,0.47,0,0,0,0.53,"Low_signal","H1"
"CG43779",0,0.35,0,0.65,0,0,0,0,"H1","H1"
"hbt",0,0,0,0,0,0.255714,0,0.744286,"Low_signal","Open_promoters"
"CG16826",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9395",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9377",0,0,0,1,0,0,0,0,"H1","H1"
"Nnp-1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG6523",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tap42",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG31855",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ND-B22",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Bdp1",0,0,0,0,0,0.985714,0,0.014286,"Open_promoters","Open_promoters"
"CG6565",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG9302",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"beta'COP",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"loqs",0,0,0.87,0,0,0.13,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR44599",0,0,0.281429,0,0,0,0,0.718571,"Low_signal","Gene_body_2"
"Ing5",0,0,0,0,0,0.445714,0,0.554286,"Low_signal","Open_promoters"
"CG7099",0,0,0,0,0,0.4275,0,0.5725,"Low_signal","Open_promoters"
"RpL24",0.472857,0,0,0,0,0.098571,0,0.428571,"Enhancers","Enhancers"
"CG16957",0.308571,0,0,0,0,0,0,0.691429,"Low_signal","Enhancers"
"CG10859",0,0,0,0.194286,0,0,0,0.805714,"Low_signal","Low_signal"
"CG7110",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44600",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vm34Ca",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16848",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16956",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42784",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43850",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tehao",0,0,0,0.555,0,0,0,0.445,"H1","H1"
"asRNA:CR45683",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hacd2",0,0,0,0,0,0.355714,0,0.644286,"Low_signal","Open_promoters"
"Hsp60D",0.432857,0,0,0,0,0,0,0.567143,"Low_signal","Enhancers"
"CG42809",0,0,0,0,0,0.4925,0,0.5075,"Low_signal","Open_promoters"
"lncRNA:CR45684",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42810",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG46308",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG33640",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33641",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33642",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33643",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33644",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33645",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15638",0.174286,0,0,0,0,0,0,0.825714,"Low_signal","Low_signal"
"CG16852",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16853",0,0,0,0.92,0,0,0,0.08,"H1","H1"
"CG9263",0.251429,0,0,0.748571,0,0,0,0,"H1","H1"
"B4",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"kuz",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44973",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9254",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"mir-2489",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43410",0,0.665714,0,0,0,0,0,0.334286,"Gene_body_1","Gene_body_1"
"ics",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44726",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18507",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gpo3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"DIP-kappa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9014",0,0,0,0.511429,0,0,0,0.488571,"H1","H1"
"nur",0,0,0,0.345,0,0,0,0.655,"Low_signal","H1"
"lncRNA:CR44846",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TM9SF4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-1002",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-968",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45913",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43376",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR31845",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9008",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"p38b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Eato",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16890",0,0,0.197143,0,0,0,0,0.802857,"Low_signal","Low_signal"
"asRNA:CR44847",0,0.461429,0.538571,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG16863",0,0,0,0,0,0.8975,0,0.1025,"Open_promoters","Open_promoters"
"Sec71",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CAH1",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG16865",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Adat1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG16888",0,0,0.205714,0,0,0,0,0.794286,"Low_signal","Low_signal"
"Sos",0,0,0,0,0,0.29,0,0.71,"Low_signal","Open_promoters"
"b",0,0.88,0,0.12,0,0,0,0,"Gene_body_1","Gene_body_1"
"PolG1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Orc5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Arpc1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GatC",0,0,0,0,0,0.135714,0,0.864286,"Low_signal","Low_signal"
"PolG2",0,0,0,0,0,0.135714,0,0.864286,"Low_signal","Low_signal"
"Polr2C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpS23",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CenG1A",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33307",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33306",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8997",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG7916",0.12,0,0,0.88,0,0,0,0,"H1","H1"
"CG7953",0,0,0,1,0,0,0,0,"H1","H1"
"CG7968",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44848",0.157143,0,0,0,0,0,0,0.842857,"Low_signal","Low_signal"
"Smg5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ance",0,0,0,1,0,0,0,0,"H1","H1"
"Ance-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Acyp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ance-3",0,0,0,0.5625,0,0,0,0.4375,"H1","H1"
"Vajk1",0,0,0,0.352857,0,0,0,0.647143,"Low_signal","H1"
"CG42711",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vajk2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vajk3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimA",0,0,0,1,0,0,0,0,"H1","H1"
"NimB1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimB2",0,0,0,0.402857,0,0,0,0.597143,"Low_signal","H1"
"NimB3",0,0,0,0.264286,0,0,0,0.735714,"Low_signal","H1"
"NimB4",0,0,0,0.034286,0,0,0,0.965714,"Low_signal","Low_signal"
"NimB5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"He",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimC1",0.384286,0,0,0,0,0,0,0.615714,"Low_signal","Enhancers"
"Cyp28a5",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"NimC2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rk",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42692",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gln-CTG-4-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bgm",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"asRNA:CR44849",0,0,0.5125,0.4875,0,0,0,0,"Gene_body_2","Gene_body_2"
"NimC3",0,0,0,0.274286,0,0,0,0.725714,"Low_signal","H1"
"lncRNA:CR45352",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR31840",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"hll",0,0,0,0.75,0,0,0.0025,0.2475,"H1","H1"
"CG18095",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45284",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nAChRalpha5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NimC4",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG46301",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG15293",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG31769",0,0,0,0,0,0,0.801429,0.198571,"Pc","Pc"
"CG43332",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43333",0.305714,0,0,0.694286,0,0,0,0,"H1","H1"
"Dyrk2",0.248571,0,0,0,0,0,0,0.751429,"Low_signal","Low_signal"
"lncRNA:CR44727",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44728",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44216",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"wb",0.5675,0,0,0,0,0,0,0.4325,"Enhancers","Enhancers"
"lncRNA:CR44729",0,0,0,0.065714,0,0,0,0.934286,"Low_signal","Low_signal"
"CG32971",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43639",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43640",0,0,0,1,0,0,0,0,"H1","H1"
"ms(2)34Fe",0,0,0,1,0,0,0,0,"H1","H1"
"CG33090",0,0,0,0,0.355,0.645,0,0,"Open_promoters","Open_promoters"
"CG15286",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Send2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mTTF",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44850",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"l(2)34Fc",0,0.018571,0.857143,0,0,0,0,0.124286,"Gene_body_2","Gene_body_2"
"CG43052",0,0.4425,0.5575,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Rab14",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"l(2)34Fd",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44851",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pgant35A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR43463",0,0,0.281429,0,0,0,0,0.718571,"Low_signal","Gene_body_2"
"spel1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ppk",0,0,0,0.611429,0,0,0,0.388571,"H1","H1"
"elB",0.212857,0,0,0,0,0,0,0.787143,"Low_signal","Low_signal"
"lncRNA:CR44733",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pburs",0,0,0,0,0,0,0.384286,0.615714,"Low_signal","Pc"
"Cpr35B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44732",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45726",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15283",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44730",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44731",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"noc",0,0,0,0,0,0.1475,0,0.8525,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45303",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45693",0.118571,0,0,0,0,0,0,0.881429,"Low_signal","Low_signal"
"tRNA:Gly-GCC-1-4",0.2725,0,0,0,0,0,0,0.7275,"Low_signal","Enhancers"
"tRNA:Gly-GCC-1-5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-GCC-1-6",0,0,0,0,0,0,0.13,0.87,"Low_signal","Low_signal"
"CG33648",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gly-GCC-1-7",0.451429,0,0,0,0,0,0,0.548571,"Low_signal","Enhancers"
"tRNA:Gly-GCC-2-1",0.891429,0,0,0,0,0,0,0.108571,"Enhancers","Enhancers"
"lncRNA:CR44852",0.244286,0,0,0,0,0,0,0.755714,"Low_signal","Low_signal"
"CG4218",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44853",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44854",0,0,0,0,0,0,0.925714,0.074286,"Pc","Pc"
"lncRNA:CR44855",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3473",0,0,0,0,0,0,0.391429,0.608571,"Low_signal","Pc"
"lncRNA:CR44856",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42680",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-AGG-1-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43411",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Adh",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Adhr",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"osp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15282",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34165",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42685",0,0,0,0.032857,0,0,0,0.967143,"Low_signal","Low_signal"
"lncRNA:CR44857",0.274286,0,0,0,0,0,0,0.725714,"Low_signal","Enhancers"
"CG31835",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31775",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42585",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42586",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34166",0,0.9825,0,0,0,0,0,0.0175,"Gene_body_1","Gene_body_1"
"CG42681",0,0,0,0.3025,0,0,0,0.6975,"Low_signal","H1"
"CG42587",0.585714,0,0,0.414286,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR46411",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR45458",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4691",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44858",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CSN1a",0,0,0,0.4125,0,0,0,0.5875,"Low_signal","H1"
"CG4701",0,0,0,0.77,0,0,0,0.23,"H1","H1"
"CG4650",0,0,0,0.741429,0,0,0,0.258571,"H1","H1"
"CR15280",0,0,0,0.3,0,0,0,0.7,"Low_signal","H1"
"CG18636",0.288571,0,0,0,0,0,0,0.711429,"Low_signal","Enhancers"
"CG18420",0,0,0,0.225714,0,0,0,0.774286,"Low_signal","Low_signal"
"CG33308",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33309",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43805",0,0,0,1,0,0,0,0,"H1","H1"
"CG42682",0,0,0,1,0,0,0,0,"H1","H1"
"CG15279",0,0,0,0.787143,0,0,0,0.212857,"H1","H1"
"CG4480",0.031429,0,0,0,0,0,0,0.968571,"Low_signal","Low_signal"
"CG15278",0.81,0,0,0,0,0,0,0.19,"Enhancers","Enhancers"
"lncRNA:CR45727",0.42,0,0,0,0,0,0,0.58,"Low_signal","Enhancers"
"ProtA",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ProtB",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45302",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3491",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"side-II",0.571429,0,0,0,0,0,0,0.428571,"Enhancers","Enhancers"
"lncRNA:CR45331",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mol",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"DCTN5-p25",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ankrd49",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"NC2beta",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"THG",0,0,0,0,0,0.462857,0,0.537143,"Low_signal","Open_promoters"
"Rnmt",0,0,0,0,0,0.3475,0,0.6525,"Low_signal","Open_promoters"
"lncRNA:CR43856",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"GABA-B-R1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33310",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG31832",0,0,0.785714,0,0,0,0,0.214286,"Gene_body_2","Gene_body_2"
"yellow-c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CIAPIN1",0,0,0,0,0,0.087143,0,0.912857,"Low_signal","Low_signal"
"Su(H)",0,0,0,0,0,0.72,0,0.28,"Open_promoters","Open_promoters"
"ck",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33679",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TfIIS",0,0,0,0,0,0.49,0,0.51,"Low_signal","Open_promoters"
"solo",0.64,0,0,0,0,0,0,0.36,"Enhancers","Enhancers"
"vas",0.64,0,0,0,0,0,0,0.36,"Enhancers","Enhancers"
"vig",0,0.977143,0,0.022857,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG15270",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15269",0,0,0,0,0,0,1,0,"Pc","Pc"
"stc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43853",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR44706",0,0,0,0.3525,0,0,0,0.6475,"Low_signal","H1"
"lncRNA:CR43854",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Leu-TAA-3-1",0,0,0,0.841429,0,0,0,0.158571,"H1","H1"
"lncRNA:CR44771",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44770",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4168",0.428571,0,0,0,0,0.201429,0,0.37,"Enhancers","Enhancers"
"Sfp35C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43357",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44196",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43230",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ZnT35C",0,0,0,0.408571,0,0,0,0.591429,"Low_signal","H1"
"dao",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PolD3",0,0,0,0,0,0.005714,0,0.994286,"Low_signal","Low_signal"
"Uxt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"yuri",0.154286,0,0,0,0,0,0,0.845714,"Low_signal","Low_signal"
"Cul3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"UK114",0.298571,0,0,0,0,0,0,0.701429,"Low_signal","Enhancers"
"lncRNA:CR43682",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45349",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15263",0,0,0,1,0,0,0,0,"H1","H1"
"CG15260",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ms(2)35Ci",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43764",0,0,0,0.855714,0,0,0,0.144286,"H1","H1"
"CG15262",0,0,0,0.77,0,0,0,0.23,"H1","H1"
"nht",0,0,0,0.284286,0,0,0,0.715714,"Low_signal","H1"
"esg",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG15258",0.104286,0,0,0,0,0,0,0.895714,"Low_signal","Low_signal"
"lncRNA:CR44859",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45373",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46408",0,0,0,0,0,0,0.417143,0.582857,"Low_signal","Pc"
"lncRNA:CR44860",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45374",0,0,0,0,0,0,0.29,0.71,"Low_signal","Pc"
"CG44869",0.515714,0,0,0,0,0,0,0.484286,"Enhancers","Enhancers"
"wor",0.971429,0,0,0,0,0.028571,0,0,"Enhancers","Enhancers"
"CG4161",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44861",0.6175,0,0,0,0,0,0.3825,0,"Enhancers","Enhancers"
"lncRNA:CR44862",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44863",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45353",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sna",0.8,0,0,0,0,0.2,0,0,"Enhancers","Enhancers"
"Tim17b2",0.1775,0,0,0,0,0,0,0.8225,"Low_signal","Low_signal"
"lncRNA:CR45293",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lace",0,0,0,0,0,0.8175,0,0.1825,"Open_promoters","Open_promoters"
"lncRNA:CR44864",0.532857,0,0,0,0,0,0,0.467143,"Enhancers","Enhancers"
"lncRNA:CR43761",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Skadu",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45728",0,0,0,0,0,0,0.1725,0.8275,"Low_signal","Low_signal"
"CG15256",0,0,0,0,0,0,1,0,"Pc","Pc"
"kek3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44865",0,0,0,0.1775,0,0,0,0.8225,"Low_signal","Low_signal"
"CG15255",0,0,0,1,0,0,0,0,"H1","H1"
"Semp1",0,0,0,0.142857,0,0,0,0.857143,"Low_signal","Low_signal"
"CG15254",0,0,0,0.531429,0,0,0,0.468571,"H1","H1"
"CG15253",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11865",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or35a",0,0,0,0.488571,0,0,0,0.511429,"Low_signal","H1"
"CG7631",0,0,0,1,0,0,0,0,"H1","H1"
"CG18480",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44141",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18477",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18478",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43923",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44140",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31780",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31827",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43924",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"stol",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44974",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"asRNA:CR44866",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CycE",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ND-B17",0,0,0,0,0,0.888571,0,0.111429,"Open_promoters","Open_promoters"
"snRNA:U5:35D",0,0,0,0,0,0.025714,0,0.974286,"Low_signal","Low_signal"
"Mtr4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gli",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3793",0.45,0,0,0,0,0.55,0,0,"Open_promoters","Open_promoters"
"wek",0,0,0,0,0,0.215714,0,0.784286,"Low_signal","Low_signal"
"Ku80",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31826",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43760",0.931429,0,0,0,0,0,0,0.068571,"Enhancers","Enhancers"
"t-Grip91",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44602",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42876",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44601",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18518",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR31822",0.508571,0,0,0,0,0,0,0.491429,"Enhancers","Enhancers"
"lncRNA:CR45694",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
